Lead_ID,Lead_Date,Marketing_Channel,Campaign_Name,Marketing_Cost_AED,Customer_ID,Property_ID,Agent_ID,Lead_Status,Qualification_Date,Site_Visit_Date,Negotiation_Date,Booking_Date,Lost_Reason
LEAD-002683,2024-07-28,Google Ads,GAds_Search_VillasForSale,175.03,CUST-002683,PROP-00313,AGT-0038,Lost,2024-08-07,2024-08-21,2024-08-27,2024-09-01,Unit sold out before decision
LEAD-003327,2025-03-05,Bayut,Bayut_Featured_Listing,284.81,CUST-003327,PROP-00101,AGT-0003,Lost,,,,,Visa / relocation fell through
LEAD-001237,2025-02-16,Google Ads,GAds_Search_Apartments_Dubai,155.57,CUST-001237,PROP-00556,AGT-0043,Lost,,,,,Budget mismatch
LEAD-000101,2026-03-07,Website,Website_Organic_Blog,24.79,CUST-000101,PROP-00035,AGT-0041,Lost,,,,,Visa / relocation fell through
LEAD-001257,2024-07-28,Bayut,Bayut_Featured_Listing,238.41,CUST-001257,PROP-00396,AGT-0043,Lost,,,,,Financing / mortgage rejected
LEAD-003955,2026-06-17,Referral,Referral_ExistingClient,2.49,CUST-003955,PROP-00043,AGT-0032,Lost,,,,,Not responsive / went cold
LEAD-001209,2026-05-19,Referral,Referral_AgentNetwork,1.92,CUST-001209,PROP-00016,AGT-0026,Booking,2026-05-30,2026-06-04,2026-06-14,2026-06-21,
LEAD-003124,2025-05-18,Google Ads,GAds_Search_Apartments_Dubai,288.72,CUST-003124,PROP-00097,AGT-0002,Lost,2025-05-25,2025-06-04,,,Unit sold out before decision
LEAD-002406,2024-04-15,Website,Website_Landing_NewLaunch,13.7,CUST-002406,PROP-00239,AGT-0023,Lost,,,,,Budget mismatch
LEAD-004464,2024-04-17,Instagram,IG_Story_LuxuryLiving,168.3,CUST-004464,PROP-00550,AGT-0011,Lost,2024-04-25,,,,Unit sold out before decision
LEAD-001259,2026-04-13,Instagram,IG_Influencer_Push,161.77,CUST-001259,PROP-00322,AGT-0015,Lost,,,,,Chose competitor project
LEAD-000514,2025-04-29,Instagram,IG_Influencer_Push,156.11,CUST-000514,PROP-00338,AGT-0001,Sold,2025-05-11,2025-05-21,2025-05-28,2025-06-13,
LEAD-002814,2024-12-02,Website,Website_Organic_Blog,65.29,CUST-002814,PROP-00461,AGT-0009,Lost,2024-12-09,,,,Found cheaper unit elsewhere
LEAD-000918,2024-03-16,LinkedIn,LinkedIn_EventPromo,310.36,CUST-000918,PROP-00540,AGT-0028,Sold,2024-03-24,2024-03-27,2024-04-06,2024-04-13,
LEAD-004900,2025-05-11,Google Ads,GAds_Display_InvestorDeals,193.41,CUST-004900,PROP-00208,AGT-0035,Lost,,,,,Unit sold out before decision
LEAD-000645,2025-11-22,Bayut,Bayut_HotDeal_Banner,169.75,CUST-000645,PROP-00225,AGT-0012,Lost,,,,,Not responsive / went cold
LEAD-002609,2025-09-27,Instagram,IG_Influencer_Push,150.97,CUST-002609,PROP-00405,AGT-0037,Lost,2025-10-10,2025-10-24,2025-11-02,,Chose competitor project
LEAD-002686,2025-03-06,Bayut,Bayut_Premium_Placement,126.0,CUST-002686,PROP-00220,AGT-0018,Lost,,,,,Postponed decision
LEAD-000088,2025-09-06,Bayut,Bayut_Featured_Listing,233.04,CUST-000088,PROP-00486,AGT-0019,Sold,2025-09-19,2025-09-24,2025-10-05,2025-10-07,
LEAD-002692,2025-10-19,Instagram,IG_Reels_OffPlan_Q1,138.17,CUST-002692,PROP-00574,AGT-0033,Lost,2025-10-24,2025-11-01,2025-11-09,2025-11-13,Not responsive / went cold
LEAD-001108,2026-03-29,Bayut,Bayut_Premium_Placement,140.66,CUST-001108,PROP-00030,,Lost,2026-04-11,,,,Financing / mortgage rejected
LEAD-004150,2025-06-04,Bayut,Bayut_Featured_Listing,110.17,CUST-004150,PROP-00031,AGT-0029,Lost,,,,,Not responsive / went cold
LEAD-004269,2024-12-08,Bayut,Bayut_HotDeal_Banner,89.07,CUST-004269,PROP-00568,AGT-0022,Lost,,,,,Chose competitor project
LEAD-003004,2025-11-21,Instagram,IG_Reels_OffPlan_Q1,89.03,CUST-003004,PROP-00449,AGT-0011,Lost,2025-11-26,2025-12-07,2025-12-13,,Budget mismatch
LEAD-004934,2024-05-07,Google Ads,GAds_Retargeting_OffPlan,73.89,CUST-004934,PROP-00558,AGT-0042,Lost,,,,,Chose competitor project
LEAD-003396,2026-01-17,Referral,Referral_PartnerBroker,26.97,CUST-003396,PROP-00068,AGT-0012,Sold,2026-01-24,2026-01-28,2026-02-08,2026-02-21,
LEAD-004460,2026-01-24,Bayut,Bayut_HotDeal_Banner,264.07,CUST-004460,PROP-00429,AGT-0040,Lost,2026-01-30,,,,Found cheaper unit elsewhere
LEAD-000076,2025-07-06,Google Ads,GAds_Display_InvestorDeals,312.14,CUST-000076,PROP-00141,AGT-0045,Sold,2025-07-20,2025-07-23,2025-08-02,2025-08-22,
LEAD-002560,2026-02-07,Instagram,IG_Influencer_Push,152.04,CUST-002560,PROP-00422,AGT-0005,Lost,2026-02-18,2026-03-01,,,Unit sold out before decision
LEAD-002774,2026-01-29,Bayut,Bayut_Featured_Listing,170.16,CUST-002774,PROP-00451,AGT-0007,Lost,2026-02-08,2026-02-18,,,Chose competitor project
LEAD-000975,2025-11-19,Bayut,Bayut_HotDeal_Banner,408.67,CUST-000975,PROP-00327,AGT-0037,Lost,,,,,Unit sold out before decision
LEAD-002361,2025-02-21,Instagram,IG_Influencer_Push,68.28,CUST-002361,PROP-00286,AGT-0036,Lost,,,,,Not responsive / went cold
LEAD-003505,2025-09-12,Google Ads,GAds_Retargeting_OffPlan,174.69,CUST-003505,PROP-00145,AGT-0031,Lost,,,,,Budget mismatch
LEAD-004231,2026-06-09,Website,Website_Organic_Blog,44.87,CUST-004231,PROP-00527,AGT-0028,Lost,2026-06-18,,,,Postponed decision
LEAD-004614,2025-07-18,Instagram,IG_Influencer_Push,139.24,CUST-004614,PROP-00156,AGT-0044,Lost,,,,,Chose competitor project
LEAD-002746,2026-01-19,Website,Website_Newsletter_Signup,16.24,CUST-002746,PROP-00468,AGT-0004,Sold,2026-01-22,2026-02-04,2026-02-15,2026-02-22,
LEAD-000713,2024-05-25,Website,Website_Landing_NewLaunch,14.14,CUST-000713,PROP-00157,,Lost,,,,,Postponed decision
LEAD-002355,2025-01-09,Instagram,IG_Reels_OffPlan_Q1,133.95,CUST-002355,PROP-00078,AGT-0025,Lost,,,,,Postponed decision
LEAD-001445,2024-04-21,Bayut,Bayut_Premium_Placement,238.36,CUST-001445,PROP-00130,AGT-0023,Lost,,,,,Found cheaper unit elsewhere
LEAD-002725,2025-01-25,Referral,Referral_AgentNetwork,41.29,CUST-002725,PROP-00002,AGT-0001,Lost,2025-01-31,2025-02-04,,,Visa / relocation fell through
LEAD-001431,2024-12-27,Bayut,Bayut_Premium_Placement,238.59,CUST-001431,PROP-00079,AGT-0045,Sold,2025-01-03,2025-01-12,2025-01-14,2025-01-20,
LEAD-000244,2026-05-25,Referral,Referral_ExistingClient,47.79,CUST-000244,PROP-00085,AGT-0012,Lost,,,,,Budget mismatch
LEAD-002030,2024-08-28,Google Ads,GAds_Display_InvestorDeals,88.42,CUST-002030,PROP-00514,AGT-0036,Lost,,,,,Unit sold out before decision
LEAD-003054,2024-09-12,Website,Website_Newsletter_Signup,52.76,CUST-003054,PROP-00408,AGT-0003,Lost,,,,,Financing / mortgage rejected
LEAD-001190,2026-05-20,LinkedIn,LinkedIn_Sponsored_InvestorContent,377.08,CUST-001190,PROP-00561,AGT-0003,Lost,,,,,Postponed decision
LEAD-001837,2025-11-20,Website,Website_Organic_Blog,24.02,CUST-001837,PROP-00405,AGT-0040,Lost,,,,,Budget mismatch
LEAD-004160,2024-11-01,Instagram,IG_Carousel_PaymentPlan,122.27,CUST-004160,PROP-00379,AGT-0002,Sold,2024-11-11,2024-11-22,2024-12-02,2024-12-07,
LEAD-003960,2024-06-04,Instagram,IG_Reels_OffPlan_Q1,117.05,CUST-003960,PROP-00557,AGT-0006,Lost,,,,,Postponed decision
LEAD-000163,2026-06-21,Website,Website_Newsletter_Signup,48.41,CUST-000163,PROP-00221,AGT-0009,Lost,2026-06-25,2026-06-29,,,Found cheaper unit elsewhere
LEAD-003857,2026-05-10,Google Ads,GAds_Search_Apartments_Dubai,300.73,CUST-003857,PROP-00347,AGT-0022,Lost,,,,,Found cheaper unit elsewhere
LEAD-002044,2025-10-20,Website,Website_Newsletter_Signup,67.27,CUST-002044,PROP-00315,AGT-0019,Lost,,,,,Budget mismatch
LEAD-001421,2024-10-14,Instagram,IG_Reels_OffPlan_Q1,70.8,CUST-001421,PROP-00203,AGT-0025,Lost,2024-10-21,2024-10-28,,,Found cheaper unit elsewhere
LEAD-002651,2026-05-05,Instagram,IG_Influencer_Push,107.97,CUST-002651,PROP-00590,AGT-0032,Lost,,,,,Budget mismatch
LEAD-004075,2025-10-19,Bayut,Bayut_Featured_Listing,281.98,CUST-004075,PROP-00130,AGT-0004,Sold,2025-11-03,2025-11-09,2025-11-17,2025-12-03,
LEAD-004165,2026-04-06,Instagram,IG_Story_LuxuryLiving,51.99,CUST-004165,PROP-00081,AGT-0020,Lost,,,,,Chose competitor project
LEAD-004098,2026-03-29,Instagram,IG_Carousel_PaymentPlan,122.0,CUST-004098,PROP-00302,AGT-0012,Lost,,,,,Postponed decision
LEAD-001985,2024-07-23,Instagram,IG_Influencer_Push,120.79,CUST-001985,PROP-00108,AGT-0002,Sold,2024-08-01,2024-08-05,2024-08-11,2024-08-22,
LEAD-002146,2024-06-03,Instagram,IG_Reels_OffPlan_Q1,102.9,CUST-002146,PROP-00598,AGT-0042,Lost,,,,,Financing / mortgage rejected
LEAD-002194,2024-11-11,Bayut,Bayut_HotDeal_Banner,211.43,CUST-002194,PROP-00295,AGT-0036,Lost,,,,,Found cheaper unit elsewhere
LEAD-004135,2024-09-21,Website,Website_Organic_Blog,16.72,CUST-004135,PROP-00522,AGT-0043,Lost,2024-10-01,,,,Postponed decision
LEAD-002985,2026-03-24,Instagram,IG_Story_LuxuryLiving,53.55,CUST-002985,PROP-00218,AGT-0016,Sold,2026-04-04,2026-04-14,2026-04-24,2026-05-07,
LEAD-001534,2026-02-13,LinkedIn,LinkedIn_EventPromo,225.92,CUST-001534,PROP-00186,AGT-0012,Lost,,,,,Not responsive / went cold
LEAD-004188,2026-01-15,Instagram,IG_Reels_OffPlan_Q1,104.82,CUST-004188,PROP-00435,AGT-0034,Lost,,,,,Chose competitor project
LEAD-004010,2026-05-25,Bayut,Bayut_HotDeal_Banner,291.2,CUST-004010,PROP-00530,AGT-0029,Booking,2026-06-01,2026-06-07,2026-06-12,2026-06-28,
LEAD-002586,2025-10-14,Google Ads,GAds_Search_VillasForSale,211.0,CUST-002586,PROP-00353,AGT-0004,Lost,,,,,Found cheaper unit elsewhere
LEAD-003401,2025-10-22,Google Ads,GAds_Search_VillasForSale,338.57,CUST-003401,PROP-00269,AGT-0042,Sold,2025-10-31,2025-11-07,2025-11-13,2025-11-25,
LEAD-001633,2026-02-24,Bayut,Bayut_HotDeal_Banner,402.63,CUST-001633,PROP-00456,AGT-0045,Lost,2026-03-02,2026-03-15,,,Financing / mortgage rejected
LEAD-004813,2025-11-11,Bayut,Bayut_HotDeal_Banner,186.04,CUST-004813,PROP-00080,AGT-0039,Lost,,,,,Postponed decision
LEAD-004837,2024-11-28,Website,Website_Organic_Blog,82.31,CUST-004837,PROP-00158,AGT-0034,Lost,,,,,Unit sold out before decision
LEAD-002733,2025-09-18,Instagram,IG_Influencer_Push,70.68,CUST-002733,PROP-00490,AGT-0030,Lost,2025-09-23,2025-09-28,2025-09-30,,Not responsive / went cold
LEAD-000003,2025-04-26,Instagram,IG_Carousel_PaymentPlan,67.41,CUST-000003,PROP-00506,AGT-0026,Lost,,,,,Postponed decision
LEAD-000314,2025-06-19,LinkedIn,LinkedIn_EventPromo,408.24,CUST-000314,PROP-00468,AGT-0010,Lost,,,,,Not responsive / went cold
LEAD-003710,2025-12-19,Instagram,IG_Carousel_PaymentPlan,102.17,CUST-003710,PROP-00557,AGT-0029,Sold,2025-12-25,2026-01-06,2026-01-15,2026-01-22,
LEAD-002374,2024-09-21,LinkedIn,LinkedIn_Sponsored_InvestorContent,417.12,CUST-002374,PROP-00441,AGT-0012,Lost,,,,,Financing / mortgage rejected
LEAD-004513,2024-09-01,Instagram,IG_Story_LuxuryLiving,79.56,CUST-004513,PROP-00407,AGT-0020,Sold,2024-09-07,2024-09-21,2024-10-03,2024-10-11,
LEAD-001833,2026-05-14,Bayut,Bayut_HotDeal_Banner,212.29,CUST-001833,PROP-00511,AGT-0019,Lost,,,,,Visa / relocation fell through
LEAD-000654,2026-04-10,Google Ads,GAds_Search_Apartments_Dubai,87.27,CUST-000654,PROP-00083,AGT-0030,Lost,,,,,Financing / mortgage rejected
LEAD-001123,2025-05-07,Website,Website_Organic_Blog,29.65,CUST-001123,PROP-00423,AGT-0015,Lost,2025-05-15,2025-05-25,,,Budget mismatch
LEAD-001926,2024-12-19,Google Ads,GAds_Retargeting_OffPlan,322.11,CUST-001926,PROP-00485,AGT-0002,Lost,2024-12-26,2025-01-03,2025-01-15,,Not responsive / went cold
LEAD-001292,2024-12-21,Google Ads,GAds_Retargeting_OffPlan,251.69,CUST-001292,PROP-00434,AGT-0003,Lost,,,,,Chose competitor project
LEAD-004215,2024-07-22,Bayut,Bayut_Featured_Listing,133.5,CUST-004215,PROP-00471,AGT-0006,Lost,,,,,Unit sold out before decision
LEAD-003582,2026-03-01,LinkedIn,LinkedIn_InMail_HNWI,407.49,CUST-003582,PROP-00308,AGT-0039,Lost,,,,,Financing / mortgage rejected
LEAD-002668,2025-06-13,Referral,Referral_ExistingClient,34.64,CUST-002668,PROP-00032,AGT-0023,Sold,2025-06-24,2025-06-30,2025-07-12,2025-07-15,
LEAD-000869,2025-12-26,Google Ads,GAds_Search_Apartments_Dubai,216.81,CUST-000869,PROP-00102,AGT-0009,Sold,2026-01-02,2026-01-07,2026-01-10,2026-01-28,
LEAD-004986,2024-08-07,Google Ads,GAds_Search_VillasForSale,187.5,CUST-004986,PROP-00450,AGT-0005,Lost,2024-08-20,2024-08-30,2024-09-02,,Visa / relocation fell through
LEAD-001699,2025-11-16,LinkedIn,LinkedIn_EventPromo,177.74,CUST-001699,PROP-00010,AGT-0044,Lost,,,,,Unit sold out before decision
LEAD-000038,2024-08-27,Website,Website_Newsletter_Signup,75.02,CUST-000038,PROP-00200,AGT-0033,Lost,,,,,Postponed decision
LEAD-002853,2024-05-16,Website,Website_Organic_Blog,31.89,CUST-002853,PROP-00287,AGT-0028,Lost,2024-05-24,2024-05-27,,,Postponed decision
LEAD-001314,2024-04-04,Instagram,IG_Reels_OffPlan_Q1,37.67,CUST-001314,PROP-00511,AGT-0034,Lost,,,,,Unit sold out before decision
LEAD-000745,2024-11-10,LinkedIn,LinkedIn_Sponsored_InvestorContent,105.62,CUST-000745,PROP-00142,AGT-0025,Lost,2024-11-16,2024-11-25,,,Financing / mortgage rejected
LEAD-002906,2025-04-22,Google Ads,GAds_Retargeting_OffPlan,228.15,CUST-002906,PROP-00394,AGT-0045,Lost,,,,,Unit sold out before decision
LEAD-002574,2025-05-15,Bayut,Bayut_Featured_Listing,246.38,CUST-002574,PROP-00400,AGT-0014,Lost,,,,,Postponed decision
LEAD-000542,2024-11-04,Bayut,Bayut_Premium_Placement,164.3,CUST-000542,PROP-00256,AGT-0032,Lost,,,,,Financing / mortgage rejected
LEAD-000534,2024-01-21,Google Ads,GAds_Retargeting_OffPlan,94.25,CUST-000534,PROP-00130,AGT-0028,Lost,,,,,Not responsive / went cold
LEAD-004044,2024-08-01,Instagram,IG_Reels_OffPlan_Q1,67.51,CUST-004044,PROP-00337,AGT-0008,Lost,2024-08-06,2024-08-19,,,Unit sold out before decision
LEAD-001702,2025-04-17,Bayut,Bayut_Featured_Listing,439.73,CUST-001702,PROP-00514,AGT-0001,Lost,,,,,Not responsive / went cold
LEAD-003031,2024-04-19,Referral,Referral_ExistingClient,48.34,CUST-003031,PROP-00009,AGT-0018,Lost,2024-04-25,2024-05-06,2024-05-14,,Visa / relocation fell through
LEAD-002792,2026-01-28,LinkedIn,LinkedIn_InMail_HNWI,194.11,CUST-002792,PROP-00318,AGT-0016,Lost,,,,,Found cheaper unit elsewhere
LEAD-001043,2024-09-14,Website,Website_Landing_NewLaunch,60.76,CUST-001043,PROP-00407,AGT-0023,Lost,2024-09-25,2024-10-06,,,Found cheaper unit elsewhere
LEAD-003474,2024-02-18,Google Ads,GAds_Display_InvestorDeals,340.39,CUST-003474,PROP-00300,AGT-0023,Lost,2024-02-28,2024-03-13,,,Budget mismatch
LEAD-001269,2025-12-29,Instagram,IG_Influencer_Push,82.58,CUST-001269,PROP-00207,AGT-0015,Lost,,,,,Found cheaper unit elsewhere
LEAD-002583,2025-02-10,Bayut,Bayut_HotDeal_Banner,290.37,CUST-002583,PROP-00087,AGT-0004,Lost,,,,,Postponed decision
LEAD-003339,2024-04-18,LinkedIn,LinkedIn_EventPromo,361.29,CUST-003339,PROP-00205,AGT-0021,Sold,2024-04-23,2024-05-05,2024-05-17,2024-05-30,
LEAD-004154,2025-01-29,Website,Website_Newsletter_Signup,34.71,CUST-004154,PROP-00400,AGT-0019,Sold,2025-02-08,2025-02-16,2025-02-27,2025-03-13,
LEAD-000965,2025-06-12,Instagram,IG_Reels_OffPlan_Q1,164.68,CUST-000965,PROP-00303,AGT-0001,Lost,,,,,Postponed decision
LEAD-000148,2024-02-12,Instagram,IG_Carousel_PaymentPlan,153.75,CUST-000148,PROP-00219,AGT-0025,Lost,2024-02-21,,,,Postponed decision
LEAD-003716,2025-03-29,Referral,Referral_AgentNetwork,28.8,CUST-003716,PROP-00537,AGT-0020,Lost,2025-04-09,2025-04-23,,,Chose competitor project
LEAD-002167,2025-05-07,Bayut,Bayut_Featured_Listing,233.88,CUST-002167,PROP-00522,AGT-0012,Lost,,,,,Visa / relocation fell through
LEAD-001167,2024-07-15,Google Ads,GAds_Display_InvestorDeals,71.09,CUST-001167,PROP-00447,AGT-0035,Lost,,,,,Chose competitor project
LEAD-000363,2026-04-25,Bayut,Bayut_HotDeal_Banner,406.81,CUST-000363,PROP-00132,AGT-0013,Lost,,,,,Budget mismatch
LEAD-001546,2024-02-06,Google Ads,GAds_Search_VillasForSale,158.86,CUST-001546,PROP-00002,AGT-0010,Lost,,,,,Chose competitor project
LEAD-003511,2025-08-29,Instagram,IG_Reels_OffPlan_Q1,69.88,CUST-003511,PROP-00151,AGT-0035,Lost,,,,,Budget mismatch
LEAD-004821,2024-02-14,Instagram,IG_Reels_OffPlan_Q1,148.6,CUST-004821,PROP-00273,AGT-0010,Lost,,,,,Budget mismatch
LEAD-002282,2026-02-12,Website,Website_Landing_NewLaunch,59.6,CUST-002282,PROP-00333,AGT-0038,Lost,,,,,Not responsive / went cold
LEAD-002878,2024-08-16,Referral,Referral_ExistingClient,31.48,CUST-002878,PROP-00113,AGT-0026,Lost,,,,,Visa / relocation fell through
LEAD-004604,2024-11-22,Bayut,Bayut_Featured_Listing,161.12,CUST-004604,PROP-00157,AGT-0007,Lost,,,,,Chose competitor project
LEAD-001223,2026-05-12,Instagram,IG_Story_LuxuryLiving,126.66,CUST-001223,PROP-00131,AGT-0038,Lost,2026-05-25,,,,Chose competitor project
LEAD-002082,2026-03-18,Referral,Referral_PartnerBroker,39.9,CUST-002082,PROP-00284,AGT-0022,Lost,2026-03-24,2026-04-05,,,Chose competitor project
LEAD-004648,2025-08-04,Google Ads,GAds_Search_VillasForSale,278.06,CUST-004648,PROP-00020,AGT-0037,Lost,2025-08-18,2025-08-24,2025-09-01,,Postponed decision
LEAD-004868,2024-09-02,Referral,Referral_AgentNetwork,19.16,CUST-004868,PROP-00240,AGT-0018,Lost,2024-09-14,2024-09-21,,,Budget mismatch
LEAD-002327,2025-04-14,Referral,Referral_AgentNetwork,20.93,CUST-002327,PROP-00241,AGT-0010,Lost,2025-04-22,2025-05-06,2025-05-15,,Found cheaper unit elsewhere
LEAD-001540,2025-12-03,Instagram,IG_Story_LuxuryLiving,84.44,CUST-001540,PROP-00150,,Lost,,,,,Found cheaper unit elsewhere
LEAD-002554,2025-12-24,Referral,Referral_ExistingClient,5.79,CUST-002554,PROP-00360,AGT-0004,Lost,,,,,Postponed decision
LEAD-004925,2025-01-28,Google Ads,GAds_Retargeting_OffPlan,155.77,CUST-004925,PROP-00170,AGT-0012,Lost,,,,,Budget mismatch
LEAD-002209,2024-02-26,Google Ads,GAds_Search_VillasForSale,297.03,CUST-002209,PROP-00398,AGT-0028,Lost,2024-03-03,2024-03-07,,,Unit sold out before decision
LEAD-000071,2025-12-14,Google Ads,GAds_Retargeting_OffPlan,148.76,CUST-000071,PROP-00137,AGT-0017,Sold,2025-12-20,2025-12-26,2026-01-03,2026-01-12,
LEAD-002937,2025-06-16,Instagram,IG_Reels_OffPlan_Q1,132.56,CUST-002937,PROP-00560,AGT-0043,Lost,,,,,Financing / mortgage rejected
LEAD-000061,2024-02-18,Google Ads,GAds_Retargeting_OffPlan,115.32,CUST-000061,PROP-00320,AGT-0030,Lost,,,,,Financing / mortgage rejected
LEAD-001298,2024-06-19,Instagram,IG_Story_LuxuryLiving,27.2,CUST-001298,PROP-00249,AGT-0023,Lost,,,,,Postponed decision
LEAD-000337,2026-05-30,Instagram,IG_Influencer_Push,51.69,CUST-000337,PROP-00031,AGT-0003,Lost,,,,,Unit sold out before decision
LEAD-000579,2025-02-14,Referral,Referral_AgentNetwork,12.71,CUST-000579,PROP-00421,AGT-0035,Lost,2025-02-23,2025-02-26,,,Found cheaper unit elsewhere
LEAD-002912,2024-01-26,Bayut,Bayut_Featured_Listing,118.21,CUST-002912,PROP-00573,AGT-0015,Lost,,,,,Unit sold out before decision
LEAD-001366,2026-06-14,Google Ads,GAds_Display_InvestorDeals,332.02,CUST-001366,PROP-00248,AGT-0007,Lost,,,,,Visa / relocation fell through
LEAD-000663,2024-12-21,Instagram,IG_Reels_OffPlan_Q1,146.59,CUST-000663,PROP-00435,AGT-0020,Lost,2024-12-28,,,,Unit sold out before decision
LEAD-004376,2025-12-05,Bayut,Bayut_Featured_Listing,136.86,CUST-004376,PROP-00509,AGT-0043,Lost,,,,,Not responsive / went cold
LEAD-002091,2024-05-08,Referral,Referral_PartnerBroker,7.01,CUST-002091,PROP-00403,AGT-0039,Lost,,,,,Not responsive / went cold
LEAD-003357,2024-08-08,Website,Website_Organic_Blog,85.8,CUST-003357,PROP-00357,AGT-0040,Lost,2024-08-15,,,,Not responsive / went cold
LEAD-003352,2024-02-01,Google Ads,GAds_Search_Apartments_Dubai,133.31,CUST-003352,PROP-00044,AGT-0034,Lost,2024-02-06,2024-02-10,,,Postponed decision
LEAD-003151,2024-07-02,LinkedIn,LinkedIn_EventPromo,257.7,CUST-003151,PROP-00551,AGT-0026,Lost,,,,,Budget mismatch
LEAD-002321,2024-01-17,Website,Website_Newsletter_Signup,72.91,CUST-002321,PROP-00194,AGT-0029,Lost,2024-01-23,,,,Budget mismatch
LEAD-001154,2024-12-14,Bayut,Bayut_HotDeal_Banner,441.94,CUST-001154,PROP-00569,AGT-0014,Lost,2024-12-28,2025-01-08,2025-01-15,,Budget mismatch
LEAD-004629,2024-07-19,LinkedIn,LinkedIn_EventPromo,295.31,CUST-004629,PROP-00234,AGT-0026,Sold,2024-07-27,2024-08-03,2024-08-10,2024-08-23,
LEAD-004180,2026-05-03,Referral,Referral_ExistingClient,36.32,CUST-004180,PROP-00200,AGT-0045,Lost,,,,,Financing / mortgage rejected
LEAD-001284,2025-05-02,Instagram,IG_Carousel_PaymentPlan,168.79,CUST-001284,PROP-00125,AGT-0027,Lost,,,,,Not responsive / went cold
LEAD-004965,2025-12-30,Website,Website_Landing_NewLaunch,71.78,CUST-004965,PROP-00454,AGT-0025,Lost,,,,,Not responsive / went cold
LEAD-001658,2025-10-12,Google Ads,GAds_Retargeting_OffPlan,274.01,CUST-001658,PROP-00055,AGT-0037,Lost,2025-10-24,,,,Unit sold out before decision
LEAD-002312,2025-06-25,Google Ads,GAds_Search_VillasForSale,144.44,CUST-002312,PROP-00319,AGT-0010,Lost,,,,,Visa / relocation fell through
LEAD-000941,2024-03-28,Website,Website_Organic_Blog,41.97,CUST-000941,PROP-00588,AGT-0020,Sold,2024-04-09,2024-04-16,2024-04-19,2024-05-01,
LEAD-001258,2025-12-13,Bayut,Bayut_Premium_Placement,345.01,CUST-001258,PROP-00327,AGT-0005,Lost,,,,,Not responsive / went cold
LEAD-002130,2024-01-02,Google Ads,GAds_Retargeting_OffPlan,307.38,CUST-002130,PROP-00578,AGT-0030,Lost,,,,,Financing / mortgage rejected
LEAD-004007,2026-01-03,Website,Website_Newsletter_Signup,71.07,CUST-004007,PROP-00537,AGT-0045,Lost,,,,,Unit sold out before decision
LEAD-002277,2025-07-31,Google Ads,GAds_Retargeting_OffPlan,81.16,CUST-002277,PROP-00007,AGT-0016,Lost,,,,,Financing / mortgage rejected
LEAD-004894,2025-01-30,Google Ads,GAds_Search_Apartments_Dubai,190.69,CUST-004894,PROP-00379,AGT-0013,Lost,,,,,Found cheaper unit elsewhere
LEAD-004863,2024-09-06,Bayut,Bayut_Premium_Placement,282.78,CUST-004863,PROP-00046,AGT-0001,Lost,,,,,Not responsive / went cold
LEAD-002015,2024-12-09,Google Ads,GAds_Search_Apartments_Dubai,274.91,CUST-002015,PROP-00130,AGT-0019,Lost,2024-12-16,,,,Not responsive / went cold
LEAD-002918,2026-02-21,Instagram,IG_Reels_OffPlan_Q1,135.43,CUST-002918,PROP-00229,AGT-0040,Sold,2026-02-27,2026-03-12,2026-03-19,2026-03-21,
LEAD-004090,2024-09-03,Referral,Referral_ExistingClient,28.57,CUST-004090,PROP-00317,AGT-0034,Lost,2024-09-13,2024-09-21,,,Financing / mortgage rejected
LEAD-003477,2026-02-06,Instagram,IG_Carousel_PaymentPlan,179.19,CUST-003477,PROP-00309,AGT-0041,Lost,2026-02-12,,,,Chose competitor project
LEAD-002316,2025-12-25,Instagram,IG_Story_LuxuryLiving,169.96,CUST-002316,PROP-00364,,Sold,2025-12-31,2026-01-13,2026-01-18,2026-02-01,
LEAD-004414,2025-01-21,Google Ads,GAds_Retargeting_OffPlan,151.54,CUST-004414,PROP-00304,AGT-0011,Lost,,,,,Financing / mortgage rejected
LEAD-000010,2025-05-08,Website,Website_Landing_NewLaunch,27.66,CUST-000010,PROP-00299,AGT-0043,Lost,,,,,Found cheaper unit elsewhere
LEAD-002161,2025-07-08,Bayut,Bayut_Featured_Listing,440.23,CUST-002161,PROP-00203,AGT-0005,Sold,2025-07-15,2025-07-24,2025-07-30,2025-08-12,
LEAD-001146,2024-02-13,Instagram,IG_Reels_OffPlan_Q1,134.93,CUST-001146,PROP-00459,AGT-0010,Lost,,,,,Financing / mortgage rejected
LEAD-001264,2026-01-31,Google Ads,GAds_Display_InvestorDeals,267.56,CUST-001264,PROP-00430,AGT-0010,Lost,2026-02-06,2026-02-20,2026-03-03,2026-03-09,Found cheaper unit elsewhere
LEAD-003254,2026-03-12,Instagram,IG_Carousel_PaymentPlan,140.13,CUST-003254,PROP-00086,AGT-0037,Lost,,,,,Not responsive / went cold
